Sector: Capital Goods,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Krishna Ventures Ltd.,KRISHNA,Engineering,16.33,BSE,14.90,0.40,1,2025-03,0,16.02,2025-06,1.64,-0.8,2025-06,0,,1.57,1,2025-03,0,-7.94,-6.48,"KRISHNA,"
Perfect Infraengineers Ltd.,PERFECT,Engineering,14.17,NSE,8.10,,1,2024-03,7.79,20.49,2024-03,5.89,0.82,2024-03,17.28,0.42,0.43,1,2024-03,0.24,3.06,0.91,"PERFECT,"
Shivagrico Implements Ltd.,SHIVAGR,Engineering,14.14,BSE,28.20,-7.63,1,2025-03,15.84,29.8,2025-06,47.21,0.34,2025-06,41.46,1.78,1.8,1,2025-03,2.01,4.94,6.43,"SHIVAGR,"
Raasi Refractories Ltd.,RASSIREF,Refractories,12.83,BSE,27.23,,1,2025-03,30.91,42.25,2025-06,36.77,0.89,2025-06,14.45,-0.37,-0.99,1,2025-03,-2.34,0,13.6,"RASSIREF,"
Sparc Electrex Ltd.,SPAR,Electric Equipment,11.95,BSE,6.25,-0.16,1,2025-03,0.96,11.99,2025-06,2.86,-2.22,2025-06,0,,0.4,1,2024-03,0.06,0.96,4.78,"SPAR,"
BKM Industries Ltd.,BKMINDST,Engineering - Industrial Equipments,11.93,NSE,1.80,,2,2025-03,12.8,24.59,2025-06,0.04,-5.66,2024-09,0,0,0.11,1,2020-03,5.07,-71.49,-16.31,"BKMINDST,"
Filtron Engineers Ltd.,FILTRON,Engineering - Industrial Equipments,11.58,BSE,44.25,1.98,1,2025-03,3.88,15.46,2025-06,0.25,-0.11,2025-06,0,,-2.85,1,2024-03,-0.87,0,0,"FILTRON,"
Yashraj Containeurs Ltd.,YASHRAJC,Engineering - Industrial Equipments,10.66,BSE,6.27,2.79,1,2025-09,102.09,108.25,2025-09,0,-25.51,2025-09,0,0,-0.1,1,2024-03,-0.92,0,0,"YASHRAJC,"
Premier Ltd.,PREMIER,Engineering - Industrial Equipments,10.3,NSE,3.35,-4.29,2,2025-03,167.11,162.35,2025-06,0,-8.15,2025-06,0,0,-0.03,2,2025-03,-0.49,0,0,"PREMIER,"
Shri Ram Switchgears Ltd.,SRIRAM,Electric Equipment,10.11,NSE,10.10,,1,2023-09,63.01,72.61,2023-03,2.72,-3.87,2023-03,0,,-0.58,1,2023-03,-2.96,0,-3.76,"SRIRAM,"
Marshall Machines Ltd.,MARSHALL,Engineering - Industrial Equipments,9.7,NSE,4.06,,1,2024-03,38.41,47.69,2024-06,26.44,-5.83,2024-06,0,,0.13,1,2024-03,0.51,-9.34,-3.36,"MARSHALL,"
Hittco Tools Ltd.,HITTCO,Engineering - Industrial Equipments,8.35,BSE,13.55,-2.17,1,2025-03,4.79,12.64,2025-06,7.21,-0.26,2025-06,0,0,3.09,1,2024-03,1.14,6.1,7.35,"HITTCO,"
Starlite Components Ltd.,STARLITE,Electric Equipment,6.22,BSE,3.64,,1,2025-03,1.6,7.55,2025-06,3.83,-0.99,2024-06,0.5,0.03,4.42,1,2024-03,-4.14,0,0,"STARLITE,"
Harig Crankshafts Ltd.,HARCR,Engineering - Industrial Equipments,6.2,BSE,5.90,,1,2025-03,72.22,78.29,2025-06,0,-12,2025-06,0,,-0.06,1,2024-03,-2.53,0,1.16,"HARCR,"
Incon Engineers Ltd.,INCON,Engineering - Industrial Equipments,6.19,BSE,14.30,-2.65,1,2025-03,0.85,7.02,2025-06,0.41,-0.32,2025-06,0,0,-3.47,1,2025-03,-2.38,0,-64.52,"INCON,"
Max Alert Systems Ltd.,MASL,Engineering,4.09,BSE,4.45,,1,2025-03,0,2.47,2025-03,14.59,3.25,2023-03,0,0,-0.67,1,2025-03,0,281.24,98.5,"MASL,"
TMT (India) Ltd.,TMTIND-B1,Engineering,2.99,BSE,6.03,,1,2025-03,6.78,9.76,2025-06,0,-0.46,2025-06,0,0,-0.45,1,2024-03,-1.08,0,-65.23,"TMTIND-B1,"
Silveroak Commercials Ltd.,SILVERO,Electric Equipment,2.4,BSE,8.74,,1,2020-03,12.08,14.44,2020-03,0,-0.8,2020-03,0,,,1,2019-03,-1.99,-3549.96,-77.21,"SILVERO,"
Procal Electronics India Ltd.,PROCAL,Engineering - Industrial Equipments,0.31,BSE,0.89,,1,2025-03,10.12,10.43,2025-06,0,-0.05,2025-06,0,0,-0.06,1,2024-03,-1.86,0,-1.1,"PROCAL,"
Pervasive Commodities Ltd.,PERVASIVE,Electric Equipment,0.11,BSE,12.00,,1,2025-03,0.29,0.38,2025-06,31.76,-0.13,2021-09,1.45,0.01,5.01,1,2023-03,-1.11,0,-260.54,"PERVASIVE,"
Harshil Agrotech Ltd. - (Rights Entitlements (REs)),HARSHIL-RE,Engineering - Industrial Equipments,0,BSE,0.34,,1,,,0,,,,-0,,,,1,-0,,,,"HARSHIL-RE,"
Trans India House Impex Ltd. - (Rights Entitlements (REs)),TIHIL-RE,Engineering - Industrial Equipments,0,BSE,0.53,,1,,,0,,,,-0,,,,1,-0,,,,"TIHIL-RE,"
Aplab Ltd. - (Rights Entitlements (REs)),750991,Electric Equipment,0,BSE,14.93,,1,,,0,,,,-0,,,,1,-0,,,,"750991,"
Lloyds Engineering Works Ltd. - (Partly Paid-up Equity Shares (Rights Issue),LLOYDSENPP,Engineering - Industrial Equipments,0,NSE,41.25,0.22,1,,,0,,,,-0,,,,1,-0,,,,"LLOYDSENPP,"
Exicom Tele-Systems Ltd. - (Rights Entitlements (REs)),EXICOM-RE,Electric Equipment,0,NSE,15.36,,1,,,0,,,,-0,,,,1,-0,,,,"EXICOM-RE,"
Inox Wind Ltd. - (Rights Entitlements (REs)),INOXWI-RE,Electric Equipment,0,NSE,16.59,,1,,,0,,,,-0,,,,1,-0,,,,"INOXWI-RE,"
JostS Engineering Company Ltd. - (Rights Entitlements (REs),JOSTS-RE,Engineering - Industrial Equipments,0,BSE,63.00,,1,,,0,,,,-0,,,,1,-0,,,,"JOSTS-RE,"
