Sector: Textile,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Suncity Synthetics Ltd.,SUNCITYSY,Textile - Manmade  Fibres,6.85,BSE,13.86,0.00,1,2025-03,0.05,6.89,2025-06,0.85,-0.01,2025-06,0,0,-16.21,1,2025-03,-0.1,0,-26.64,"SUNCITYSY,"
Enterprise International Ltd.,ENTRINT,Textile,6.79,BSE,22.75,4.98,1,2025-09,,6.69,2025-09,5,0.38,2025-09,17.77,-3.37,0.53,1,2025-03,0,3.69,3.88,"ENTRINT,"
Gravity (India) Ltd.,GRAVITY,Textile,6.38,BSE,7.09,-0.98,1,2025-03,2.76,8.95,2025-06,0.42,-1.28,2025-06,0,,3,1,2024-03,0.66,-86.2,-81.25,"GRAVITY,"
Advance Syntex Ltd.,ASYL,Textile,5.44,BSE,4.90,,1,2025-03,24.32,29.68,2025-06,0,-17.89,2025-06,0,,-0.44,1,2024-03,5.46,-68.35,-14.5,"ASYL,"
Source Industries (India) Ltd.,SOURCEIND,Textile,4.99,BSE,4.38,,1,2025-03,0.2,5.08,2025-06,0.15,0.02,2025-06,208.11,13.42,1.16,1,2025-03,0.05,0.18,0.18,"SOURCEIND,"
United Textiles Ltd.,UNITEDTE,Textile - Spinning,4.95,BSE,16.50,,1,2025-03,9.83,14.74,2025-06,10.85,0,2025-06,0,0,0.47,1,2024-03,1.05,0.05,3.13,"UNITEDTE,"
Aananda Lakshmi Spinning Mills Ltd.,AANANDALAK,Textile - Spinning,4.75,BSE,13.56,,1,2025-03,13.28,17.83,2025-06,2.26,2.96,2025-06,1.6,0.08,-0.31,1,2025-03,-0.87,0,0,"AANANDALAK,"
Rajvir Industries Ltd.,RAJVIR,Textile - Spinning,4,BSE,10.01,,1,2020-09,102.41,105.6,2020-12,18.01,-37.25,2020-12,0,,,1,2020-03,-1.68,0,-9.9,"RAJVIR,"
Richa Industries Ltd.,RICHAIND,Textile,3.87,BSE,1.65,,1,2024-03,378.49,381.71,2018-09,124.19,-169.43,2024-03,0,,,1,2024-03,-1.22,0,-21.88,"RICHAIND,"
Uniworth Ltd.,UNIWORTH,Textile - Spinning,3.47,BSE,1.02,,1,2025-03,611.3,612.61,2025-06,0,-1.87,2024-09,0,0,0,1,2024-03,-0.52,0,0,"UNIWORTH,"
Kiran Syntex Ltd.,KIRANSY-B,Textile - Spinning,3.09,BSE,7.26,4.91,1,2025-03,0.09,3.15,2025-06,3.16,-0.06,2025-06,0,0,1.57,1,2024-03,0,-4.23,-3.86,"KIRANSY-B,"
Gaekwar Mills Ltd.,ZGAEKWAR,Textile - Spinning,2.86,BSE,14.32,,1,2025-03,74.2,77.05,2025-06,0,-3.26,2025-06,0,0,-0.04,1,2025-03,-0.99,0,0,"ZGAEKWAR,"
Gangotri Textiles Ltd.,GANGOTRI,Textile - Spinning,2.02,NSE,0.61,,1,2025-03,240.47,242.49,2025-06,0,-0.07,2025-06,0,,-0.01,1,2025-03,-1.01,0,-1.92,"GANGOTRI,"
Oxford Industries Ltd.,OXFORDIN,Textile,1.87,BSE,3.15,1.94,1,2025-03,2.18,4.04,2025-06,1.67,-0.23,2025-06,0,0,-1.32,1,2025-03,-1.27,0,-104.65,"OXFORDIN,"
Sybly Industries Ltd.,SYBLY,Textile - Spinning,1.57,BSE,1.72,-4.97,1,2025-03,17.54,18.88,2025-06,0,-12.08,2025-06,0,0,2.59,1,2025-03,28.61,-32.79,-1.56,"SYBLY,"
CLC Industries Ltd.,SPENTEX,Textile - Spinning,0.14,BSE,2.61,,1,2025-03,54.61,49.27,2025-06,233.55,-97.37,2023-03,0,,-0.05,1,2025-03,5.46,-139.62,-54.79,"SPENTEX,"
LWS Knitwear Ltd. - (Rights Entitlements (REs),KNIT-RE,Textile,0,BSE,6.73,,1,,,0,,,,-0,,,,1,-0,,,,"KNIT-RE,"
Eureka Industries Ltd. - (Rights Entitlements (REs)),EUREKA-RE,Textile - Spinning,0,BSE,0.06,,1,,,0,,,,-0,,,,1,-0,,,,"EUREKA-RE,"
Garment Mantra Lifestyle Ltd. - (Rights Entitlements (REs)),GARMNT-RE,Textile,0,BSE,0.06,,1,,,0,,,,-0,,,,1,-0,,,,"GARMNT-RE,"
Bannari Amman Spinning Mills Ltd. - (BASML-RE1),BASML-RE1,Textile,0,NSE,3.85,,1,,,0,,,,-0,,,,1,-0,,,,"BASML-RE1,"
Garment Mantra Lifestyle Ltd. - (Partly Paid-up Equity Shares (Rights Issue)),GARMENTPP,Textile,0,BSE,0.55,,1,,,0,,,,-0,,,,1,-0,,,,"GARMENTPP,"
Markobenz Ventures Ltd. - (Rights Entitlements (REs)),MARKOB-RE1,Textile - Weaving,0,BSE,0.09,,1,,,0,,,,-0,,,,1,-0,,,,"MARKOB-RE1,"
T T Ltd. - (Rights Entitlements (REs)),TTL-RE,Textile,0,NSE,0.35,,1,,,0,,,,-0,,,,1,-0,,,,"TTL-RE,"
Scoobee Day Garments (India) Ltd. - (Rights Entitlements (REs)),SCOOBEE-RE,Textile,0,BSE,0.51,,1,,,0,,,,-0,,,,1,-0,,,,"SCOOBEE-RE,"
